@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute iaccel_max numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accel_max10 numeric
@attribute accel_stddev10 numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute contuctor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3}

@data
4582,'2018/04/05 16:18:19:201',88,222,479,0,0,42,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4583,'2018/04/05 16:18:19:405',88,222,479,0,0,42,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4584,'2018/04/05 16:18:19:607',88,222,479,0,0,42,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4585,'2018/04/05 16:20:36:755',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4586,'2018/04/05 16:20:36:957',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4587,'2018/04/05 16:20:37:160',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4588,'2018/04/05 16:20:37:364',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4589,'2018/04/05 16:20:37:565',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4590,'2018/04/05 16:20:37:768',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4591,'2018/04/05 16:20:37:970',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4592,'2018/04/05 16:20:38:172',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4593,'2018/04/05 16:20:38:376',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4594,'2018/04/05 16:20:38:579',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4595,'2018/04/05 16:20:38:781',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4596,'2018/04/05 16:20:38:984',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4597,'2018/04/05 16:20:39:188',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4598,'2018/04/05 16:20:39:389',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4599,'2018/04/05 16:20:39:592',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4600,'2018/04/05 16:20:39:794',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4601,'2018/04/05 16:20:39:998',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4602,'2018/04/05 16:20:40:200',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4603,'2018/04/05 16:20:40:402',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4604,'2018/04/05 16:20:40:607',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4605,'2018/04/05 16:20:40:808',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4606,'2018/04/05 16:20:41:012',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4607,'2018/04/05 16:20:41:215',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4608,'2018/04/05 16:20:41:416',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4609,'2018/04/05 16:20:41:621',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4610,'2018/04/05 16:20:41:823',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4611,'2018/04/05 16:20:42:025',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4612,'2018/04/05 16:20:42:229',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4613,'2018/04/05 16:20:42:434',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4614,'2018/04/05 16:20:42:638',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4615,'2018/04/05 16:20:42:840',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4616,'2018/04/05 16:20:43:042',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4617,'2018/04/05 16:20:43:245',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4618,'2018/04/05 16:20:43:448',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4619,'2018/04/05 16:20:43:650',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4620,'2018/04/05 16:20:43:853',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4621,'2018/04/05 16:20:44:057',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4622,'2018/04/05 16:20:44:260',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4623,'2018/04/05 16:20:44:461',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4624,'2018/04/05 16:20:44:665',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4625,'2018/04/05 16:20:44:866',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4626,'2018/04/05 16:20:45:069',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4627,'2018/04/05 16:20:45:272',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4628,'2018/04/05 16:20:45:474',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4629,'2018/04/05 16:20:45:677',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4630,'2018/04/05 16:20:45:877',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4631,'2018/04/05 16:20:46:082',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4632,'2018/04/05 16:20:46:285',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4633,'2018/04/05 16:20:46:488',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4634,'2018/04/05 16:20:46:690',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4635,'2018/04/05 16:20:46:893',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4636,'2018/04/05 16:20:47:095',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4637,'2018/04/05 16:20:47:299',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4638,'2018/04/05 16:20:47:501',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4639,'2018/04/05 16:20:47:706',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4640,'2018/04/05 16:20:47:907',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4641,'2018/04/05 16:20:48:109',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4642,'2018/04/05 16:20:48:313',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4643,'2018/04/05 16:20:48:516',89,205,0,0,0,44,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4644,'2018/04/05 16:21:10:647',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4645,'2018/04/05 16:21:10:849',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4646,'2018/04/05 16:21:11:052',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4647,'2018/04/05 16:21:11:255',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4648,'2018/04/05 16:21:11:457',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4649,'2018/04/05 16:21:11:661',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4650,'2018/04/05 16:21:11:863',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4651,'2018/04/05 16:21:12:065',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4652,'2018/04/05 16:21:12:269',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4653,'2018/04/05 16:21:12:472',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4654,'2018/04/05 16:21:12:673',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4655,'2018/04/05 16:21:12:878',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4656,'2018/04/05 16:21:13:079',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4657,'2018/04/05 16:21:13:281',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4658,'2018/04/05 16:21:13:486',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4659,'2018/04/05 16:21:13:687',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4660,'2018/04/05 16:21:13:889',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4661,'2018/04/05 16:21:14:094',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4662,'2018/04/05 16:21:14:295',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4663,'2018/04/05 16:21:14:497',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4664,'2018/04/05 16:21:14:698',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4665,'2018/04/05 16:21:14:903',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4666,'2018/04/05 16:21:15:105',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4667,'2018/04/05 16:21:15:308',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4668,'2018/04/05 16:21:15:511',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4669,'2018/04/05 16:21:15:714',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4670,'2018/04/05 16:21:15:916',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4671,'2018/04/05 16:21:16:119',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4672,'2018/04/05 16:21:16:321',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4673,'2018/04/05 16:21:16:524',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4674,'2018/04/05 16:21:16:726',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4675,'2018/04/05 16:21:16:929',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4676,'2018/04/05 16:21:17:132',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4677,'2018/04/05 16:21:17:336',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4678,'2018/04/05 16:21:17:537',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4679,'2018/04/05 16:21:17:740',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4680,'2018/04/05 16:21:17:942',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4681,'2018/04/05 16:21:18:145',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4682,'2018/04/05 16:21:18:348',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4683,'2018/04/05 16:21:18:550',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4684,'2018/04/05 16:21:18:755',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4685,'2018/04/05 16:21:18:956',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4686,'2018/04/05 16:21:19:158',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4687,'2018/04/05 16:21:19:361',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4688,'2018/04/05 16:21:19:564',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4689,'2018/04/05 16:21:19:766',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4690,'2018/04/05 16:21:19:970',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4691,'2018/04/05 16:21:20:172',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4692,'2018/04/05 16:21:20:374',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4693,'2018/04/05 16:21:20:579',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4694,'2018/04/05 16:21:20:783',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4695,'2018/04/05 16:21:20:988',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4696,'2018/04/05 16:21:21:190',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4697,'2018/04/05 16:21:21:395',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4698,'2018/04/05 16:21:21:596',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4699,'2018/04/05 16:21:21:799',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4700,'2018/04/05 16:21:22:004',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4701,'2018/04/05 16:21:22:209',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4702,'2018/04/05 16:21:22:412',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4703,'2018/04/05 16:21:22:614',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4704,'2018/04/05 16:21:22:819',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4705,'2018/04/05 16:21:23:020',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4706,'2018/04/05 16:21:23:223',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4707,'2018/04/05 16:21:23:425',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4708,'2018/04/05 16:21:23:629',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4709,'2018/04/05 16:21:23:830',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4710,'2018/04/05 16:21:24:033',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4711,'2018/04/05 16:21:24:237',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4712,'2018/04/05 16:21:24:438',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4713,'2018/04/05 16:21:24:641',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4714,'2018/04/05 16:21:24:845',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4715,'2018/04/05 16:21:25:047',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4716,'2018/04/05 16:21:25:249',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4717,'2018/04/05 16:21:25:452',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4718,'2018/04/05 16:21:25:654',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4719,'2018/04/05 16:21:25:857',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4720,'2018/04/05 16:21:26:059',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4721,'2018/04/05 16:21:26:262',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4722,'2018/04/05 16:21:26:467',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4723,'2018/04/05 16:21:26:671',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4724,'2018/04/05 16:21:26:875',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4725,'2018/04/05 16:21:27:079',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4726,'2018/04/05 16:21:27:281',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4727,'2018/04/05 16:21:27:483',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4728,'2018/04/05 16:21:27:688',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4729,'2018/04/05 16:21:27:889',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4730,'2018/04/05 16:21:28:091',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4731,'2018/04/05 16:21:28:293',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4732,'2018/04/05 16:21:28:497',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4733,'2018/04/05 16:21:28:699',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4734,'2018/04/05 16:21:28:902',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4735,'2018/04/05 16:21:29:106',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4736,'2018/04/05 16:21:29:307',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4737,'2018/04/05 16:21:29:510',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4738,'2018/04/05 16:21:29:715',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4739,'2018/04/05 16:21:29:916',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4740,'2018/04/05 16:21:30:118',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4741,'2018/04/05 16:21:30:321',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4742,'2018/04/05 16:21:30:523',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4743,'2018/04/05 16:21:30:726',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4744,'2018/04/05 16:21:30:930',90,297,262,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4745,'2018/04/05 16:21:56:709',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4746,'2018/04/05 16:21:56:912',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4747,'2018/04/05 16:21:57:116',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4748,'2018/04/05 16:21:57:317',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4749,'2018/04/05 16:21:57:520',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4750,'2018/04/05 16:21:57:723',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4751,'2018/04/05 16:21:57:925',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4752,'2018/04/05 16:21:58:130',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4753,'2018/04/05 16:21:58:333',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
4754,'2018/04/05 16:21:58:533',91,323,474,0,0,45,1,0,0,0,0,?,?,?,4.387144,?,?,?,?,?,?,?,?,?,?,?,?,?
