@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal numeric
@attribute accel_Max10 numeric
@attribute accel_stddev numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
1158,'2018/04/04 20:00:12:365',31,638,113,0,0,10,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1159,'2018/04/04 20:00:12:568',31,638,113,0,0,10,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1160,'2018/04/04 20:00:12:772',31,638,113,0,0,10,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1266,'2018/04/04 20:01:32:166',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1267,'2018/04/04 20:01:32:367',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1268,'2018/04/04 20:01:32:571',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1269,'2018/04/04 20:01:32:774',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1270,'2018/04/04 20:01:32:975',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1271,'2018/04/04 20:01:33:177',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1272,'2018/04/04 20:01:33:377',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1273,'2018/04/04 20:01:33:577',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1274,'2018/04/04 20:01:33:779',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1275,'2018/04/04 20:01:33:982',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1276,'2018/04/04 20:01:34:185',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1277,'2018/04/04 20:01:34:386',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1278,'2018/04/04 20:01:34:589',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1279,'2018/04/04 20:01:34:793',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1280,'2018/04/04 20:01:34:996',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1281,'2018/04/04 20:01:35:201',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1282,'2018/04/04 20:01:35:404',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1283,'2018/04/04 20:01:35:608',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1284,'2018/04/04 20:01:35:809',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1285,'2018/04/04 20:01:36:011',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1286,'2018/04/04 20:01:36:215',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1287,'2018/04/04 20:01:36:419',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1288,'2018/04/04 20:01:36:622',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1289,'2018/04/04 20:01:36:826',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1290,'2018/04/04 20:01:37:030',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1291,'2018/04/04 20:01:37:233',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1292,'2018/04/04 20:01:37:436',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1293,'2018/04/04 20:01:37:638',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1294,'2018/04/04 20:01:37:842',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1295,'2018/04/04 20:01:38:046',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1296,'2018/04/04 20:01:38:250',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1297,'2018/04/04 20:01:38:452',33,638,113,0,0,11,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1298,'2018/04/04 20:01:38:655',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1299,'2018/04/04 20:01:38:859',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1300,'2018/04/04 20:01:39:061',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1301,'2018/04/04 20:01:39:263',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1302,'2018/04/04 20:01:39:467',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1303,'2018/04/04 20:01:39:668',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1304,'2018/04/04 20:01:39:870',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1305,'2018/04/04 20:01:40:074',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1306,'2018/04/04 20:01:40:279',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1307,'2018/04/04 20:01:40:480',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1308,'2018/04/04 20:01:40:684',33,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1309,'2018/04/04 20:01:49:218',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1310,'2018/04/04 20:01:49:420',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1311,'2018/04/04 20:01:49:624',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1312,'2018/04/04 20:01:49:827',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1313,'2018/04/04 20:01:50:030',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1314,'2018/04/04 20:01:50:231',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1315,'2018/04/04 20:01:50:434',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1316,'2018/04/04 20:01:50:635',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1317,'2018/04/04 20:01:50:839',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1318,'2018/04/04 20:01:51:043',34,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1319,'2018/04/04 20:01:54:683',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1320,'2018/04/04 20:01:54:887',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1321,'2018/04/04 20:01:55:091',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1322,'2018/04/04 20:01:55:294',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1323,'2018/04/04 20:01:55:499',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1324,'2018/04/04 20:01:55:701',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1325,'2018/04/04 20:01:55:903',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1326,'2018/04/04 20:01:56:104',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1327,'2018/04/04 20:01:56:305',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1328,'2018/04/04 20:01:56:508',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1329,'2018/04/04 20:01:56:711',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1330,'2018/04/04 20:01:56:912',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1331,'2018/04/04 20:01:57:114',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1332,'2018/04/04 20:01:57:315',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1333,'2018/04/04 20:01:57:517',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1334,'2018/04/04 20:01:57:721',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1335,'2018/04/04 20:01:57:924',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1336,'2018/04/04 20:01:58:128',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1337,'2018/04/04 20:01:58:331',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1338,'2018/04/04 20:01:58:534',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1339,'2018/04/04 20:01:58:738',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1340,'2018/04/04 20:01:58:941',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1341,'2018/04/04 20:01:59:146',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1342,'2018/04/04 20:01:59:348',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1343,'2018/04/04 20:01:59:552',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1344,'2018/04/04 20:01:59:755',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1345,'2018/04/04 20:01:59:958',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1346,'2018/04/04 20:02:00:162',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1347,'2018/04/04 20:02:00:362',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1348,'2018/04/04 20:02:00:564',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1349,'2018/04/04 20:02:00:765',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1350,'2018/04/04 20:02:00:966',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1351,'2018/04/04 20:02:01:170',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1352,'2018/04/04 20:02:01:370',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1353,'2018/04/04 20:02:01:575',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1354,'2018/04/04 20:02:01:779',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1355,'2018/04/04 20:02:01:982',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1356,'2018/04/04 20:02:02:185',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1357,'2018/04/04 20:02:02:389',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1358,'2018/04/04 20:02:02:592',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1359,'2018/04/04 20:02:02:796',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1360,'2018/04/04 20:02:02:996',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1361,'2018/04/04 20:02:03:196',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1362,'2018/04/04 20:02:03:401',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1363,'2018/04/04 20:02:03:605',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1364,'2018/04/04 20:02:03:809',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1365,'2018/04/04 20:02:04:012',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1366,'2018/04/04 20:02:04:214',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1367,'2018/04/04 20:02:04:418',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1368,'2018/04/04 20:02:04:623',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1369,'2018/04/04 20:02:04:825',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1370,'2018/04/04 20:02:05:029',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1371,'2018/04/04 20:02:05:232',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1372,'2018/04/04 20:02:05:435',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1373,'2018/04/04 20:02:05:640',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1374,'2018/04/04 20:02:05:842',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1375,'2018/04/04 20:02:06:045',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1376,'2018/04/04 20:02:06:247',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1377,'2018/04/04 20:02:06:447',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1378,'2018/04/04 20:02:06:648',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1379,'2018/04/04 20:02:06:849',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1380,'2018/04/04 20:02:07:052',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1381,'2018/04/04 20:02:07:257',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1382,'2018/04/04 20:02:07:460',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1383,'2018/04/04 20:02:07:663',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1384,'2018/04/04 20:02:07:865',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1385,'2018/04/04 20:02:08:068',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1386,'2018/04/04 20:02:08:269',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1387,'2018/04/04 20:02:08:473',35,638,113,0,0,12,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1388,'2018/04/04 20:03:13:388',36,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1389,'2018/04/04 20:03:13:591',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1390,'2018/04/04 20:03:13:794',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1391,'2018/04/04 20:03:13:997',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1392,'2018/04/04 20:03:14:202',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1393,'2018/04/04 20:03:14:405',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1394,'2018/04/04 20:03:14:605',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1395,'2018/04/04 20:03:14:806',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1396,'2018/04/04 20:03:15:007',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1397,'2018/04/04 20:03:15:208',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1398,'2018/04/04 20:03:15:412',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1399,'2018/04/04 20:03:15:615',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1400,'2018/04/04 20:03:15:818',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1401,'2018/04/04 20:03:16:022',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1402,'2018/04/04 20:03:16:223',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1403,'2018/04/04 20:03:16:425',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1404,'2018/04/04 20:03:16:627',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1405,'2018/04/04 20:03:16:831',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1406,'2018/04/04 20:03:17:035',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1407,'2018/04/04 20:03:17:238',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1408,'2018/04/04 20:03:17:440',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1409,'2018/04/04 20:03:17:643',36,629,22,0,0,13,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1410,'2018/04/04 20:03:25:956',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1411,'2018/04/04 20:03:26:158',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1412,'2018/04/04 20:03:26:359',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1413,'2018/04/04 20:03:26:560',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1414,'2018/04/04 20:03:26:761',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1415,'2018/04/04 20:03:26:965',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1416,'2018/04/04 20:03:27:170',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1417,'2018/04/04 20:03:27:373',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1418,'2018/04/04 20:03:27:576',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1419,'2018/04/04 20:03:27:776',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1420,'2018/04/04 20:03:27:980',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1421,'2018/04/04 20:03:28:184',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1422,'2018/04/04 20:03:28:387',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1423,'2018/04/04 20:03:28:590',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1424,'2018/04/04 20:03:28:792',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1425,'2018/04/04 20:03:28:993',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1426,'2018/04/04 20:03:29:194',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1427,'2018/04/04 20:03:29:396',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1428,'2018/04/04 20:03:29:600',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1429,'2018/04/04 20:03:29:804',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1430,'2018/04/04 20:03:30:007',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1431,'2018/04/04 20:03:30:210',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1432,'2018/04/04 20:03:30:411',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1433,'2018/04/04 20:03:30:614',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1434,'2018/04/04 20:03:30:818',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1435,'2018/04/04 20:03:31:019',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1436,'2018/04/04 20:03:31:221',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1437,'2018/04/04 20:03:31:424',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1438,'2018/04/04 20:03:31:625',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1439,'2018/04/04 20:03:31:827',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1440,'2018/04/04 20:03:32:027',37,629,22,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1441,'2018/04/04 20:08:56:748',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1442,'2018/04/04 20:08:56:952',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1443,'2018/04/04 20:08:57:155',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1444,'2018/04/04 20:08:57:355',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1445,'2018/04/04 20:08:57:560',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1446,'2018/04/04 20:08:57:760',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1447,'2018/04/04 20:08:57:964',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1448,'2018/04/04 20:08:58:169',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1449,'2018/04/04 20:08:58:370',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1450,'2018/04/04 20:08:58:572',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1451,'2018/04/04 20:08:58:776',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1452,'2018/04/04 20:08:58:980',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1453,'2018/04/04 20:08:59:185',38,629,22,0,0,19,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
